method,actions,budget_fraction,mean_f1_pp
DPA,624,0.17333333333333334,46.58833333333334
DPA,625,0.1736111111111111,46.643888888888895
DPA,626,0.1738888888888889,46.643888888888895
DPA,627,0.17416666666666666,46.637777777777785
DPA,628,0.17444444444444446,46.637777777777785
DPA,629,0.17472222222222222,46.637777777777785
DPA,630,0.175,46.637777777777785
DPA,631,0.17527777777777778,46.693333333333335
DPA,632,0.17555555555555555,46.693333333333335
DPA,633,0.17583333333333334,46.64611111111112
DPA,634,0.1761111111111111,46.64611111111112
DPA,635,0.1763888888888889,46.701666666666675
DPA,636,0.17666666666666667,46.701666666666675
DPA,637,0.17694444444444443,46.757222222222225
DPA,638,0.17722222222222223,46.81277777777778
DPA,639,0.1775,46.81277777777778
DPA,640,0.17777777777777778,46.81277777777778
DPA,641,0.17805555555555555,46.81277777777778
DPA,642,0.17833333333333334,46.81277777777778
DPA,643,0.1786111111111111,46.81277777777778
DPA,644,0.17888888888888888,46.86833333333334
DPA,645,0.17916666666666667,46.86833333333334
DPA,646,0.17944444444444443,46.92388888888889
DPA,647,0.17972222222222223,46.92388888888889
DPA,648,0.18,46.92388888888889
DPA,649,0.1802777777777778,46.92388888888889
DPA,650,0.18055555555555555,46.92388888888889
DPA,651,0.18083333333333335,46.92388888888889
DPA,652,0.1811111111111111,46.86833333333334
DPA,653,0.18138888888888888,46.92388888888889
DPA,654,0.18166666666666667,46.92388888888889
DPA,655,0.18194444444444444,46.92388888888889
DPA,656,0.18222222222222223,46.92333333333334
DPA,657,0.1825,46.97888888888889
DPA,658,0.1827777777777778,47.03444444444445
DPA,659,0.18305555555555555,47.03444444444445
DPA,660,0.18333333333333332,47.03444444444445
DPA,661,0.1836111111111111,47.03444444444445
DPA,662,0.18388888888888888,47.03444444444445
DPA,663,0.18416666666666667,47.03444444444445
DPA,664,0.18444444444444444,47.06777777777778
DPA,665,0.18472222222222223,47.06777777777778
DPA,666,0.185,47.086111111111116
DPA,667,0.1852777777777778,47.086111111111116
DPA,668,0.18555555555555556,47.086111111111116
DPA,669,0.18583333333333332,47.086111111111116
DPA,670,0.18611111111111112,47.12777777777778
DPA,671,0.18638888888888888,47.12777777777778
DPA,672,0.18666666666666668,47.12777777777778
DPA,673,0.18694444444444444,47.12777777777778
DPA,674,0.18722222222222223,47.12777777777778
DPA,675,0.1875,47.15555555555556
DPA,676,0.18777777777777777,47.169444444444444
DPA,677,0.18805555555555556,47.169444444444444
DPA,678,0.18833333333333332,47.169444444444444
DPA,679,0.18861111111111112,47.22500000000001
DPA,680,0.18888888888888888,47.22500000000001
DPA,681,0.18916666666666668,47.22500000000001
DPA,682,0.18944444444444444,47.22500000000001
DPA,683,0.1897222222222222,47.269444444444446
DPA,684,0.19,47.269444444444446
DPA,685,0.19027777777777777,47.269444444444446
DPA,686,0.19055555555555556,47.325
DPA,687,0.19083333333333333,47.325
DPA,688,0.19111111111111112,47.325
DPA,689,0.1913888888888889,47.33500000000001
DPA,690,0.19166666666666668,47.29333333333334
DPA,691,0.19194444444444445,47.29333333333334
DPA,692,0.1922222222222222,47.33500000000001
DPA,693,0.1925,47.33500000000001
DPA,694,0.19277777777777777,47.33500000000001
DPA,695,0.19305555555555556,47.33500000000001
DPA,696,0.19333333333333333,47.33500000000001
DPA,697,0.19361111111111112,47.33500000000001
DPA,698,0.1938888888888889,47.33500000000001
DPA,699,0.19416666666666665,47.33500000000001
DPA,700,0.19444444444444445,47.33500000000001
DPA,701,0.1947222222222222,47.3138888888889
DPA,702,0.195,47.3138888888889
DPA,703,0.19527777777777777,47.34166666666667
DPA,704,0.19555555555555557,47.34166666666667
DPA,705,0.19583333333333333,47.363888888888894
DPA,706,0.19611111111111112,47.419444444444444
DPA,707,0.1963888888888889,47.419444444444444
DPA,708,0.19666666666666666,47.419444444444444
DPA,709,0.19694444444444445,47.47500000000001
DPA,710,0.19722222222222222,47.47500000000001
DPA,711,0.1975,47.486111111111114
DPA,712,0.19777777777777777,47.54166666666667
DPA,713,0.19805555555555557,47.54166666666667
DPA,714,0.19833333333333333,47.54166666666667
DPA,715,0.1986111111111111,47.543888888888894
DPA,716,0.1988888888888889,47.59944444444445
DPA,717,0.19916666666666666,47.59944444444445
DPA,718,0.19944444444444445,47.59944444444445
DPA,719,0.19972222222222222,47.59944444444445
DPA,720,0.2,47.59944444444445
DPA,721,0.20027777777777778,47.59944444444445
DPA,722,0.20055555555555554,47.655
DPA,723,0.20083333333333334,47.67333333333334
DPA,724,0.2011111111111111,47.67333333333334
DPA,725,0.2013888888888889,47.67333333333334
DPA,726,0.20166666666666666,47.6338888888889
DPA,727,0.20194444444444445,47.6338888888889
DPA,728,0.20222222222222222,47.59444444444445
DPA,729,0.2025,47.59444444444445
DPA,730,0.20277777777777778,47.650000000000006
DPA,731,0.20305555555555554,47.70555555555556
DPA,732,0.20333333333333334,47.70555555555556
DPA,733,0.2036111111111111,47.668333333333344
DPA,734,0.2038888888888889,47.668333333333344
DPA,735,0.20416666666666666,47.62666666666667
DPA,736,0.20444444444444446,47.62666666666667
DPA,737,0.20472222222222222,47.62666666666667
DPA,738,0.205,47.62666666666667
DPA,739,0.20527777777777778,47.66388888888889
DPA,740,0.20555555555555555,47.66388888888889
DPA,741,0.20583333333333334,47.66388888888889
DPA,742,0.2061111111111111,47.71944444444445
DPA,743,0.2063888888888889,47.71944444444445
DPA,744,0.20666666666666667,47.71944444444445
DPA,745,0.20694444444444443,47.677777777777784
DPA,746,0.20722222222222222,47.677777777777784
DPA,747,0.2075,47.69444444444445
DPA,748,0.20777777777777778,47.69444444444445
DPA,749,0.20805555555555555,47.72222222222223
DPA,750,0.20833333333333334,47.72222222222223
DPA,751,0.2086111111111111,47.72222222222223
DPA,752,0.2088888888888889,47.777777777777786
DPA,753,0.20916666666666667,47.777777777777786
DPA,754,0.20944444444444443,47.777777777777786
DPA,755,0.20972222222222223,47.777777777777786
DPA,756,0.21,47.777777777777786
DPA,757,0.21027777777777779,47.777777777777786
DPA,758,0.21055555555555555,47.777777777777786
DPA,759,0.21083333333333334,47.777777777777786
DPA,760,0.2111111111111111,47.777777777777786
DPA,761,0.21138888888888888,47.777777777777786
DPA,762,0.21166666666666667,47.82222222222223
DPA,763,0.21194444444444444,47.82222222222223
DPA,764,0.21222222222222223,47.82222222222223
DPA,765,0.2125,47.82222222222223
DPA,766,0.2127777777777778,47.87777777777779
DPA,767,0.21305555555555555,47.87777777777779
DPA,768,0.21333333333333335,47.87777777777779
DPA,769,0.2136111111111111,47.87777777777779
DPA,770,0.21388888888888888,47.836111111111116
DPA,771,0.21416666666666667,47.836111111111116
DPA,772,0.21444444444444444,47.836111111111116
DPA,773,0.21472222222222223,47.836111111111116
DPA,774,0.215,47.836111111111116
DPA,775,0.2152777777777778,47.836111111111116
DPA,776,0.21555555555555556,47.836111111111116
DPA,777,0.21583333333333332,47.836111111111116
DPA,778,0.21611111111111111,47.836111111111116
DPA,779,0.21638888888888888,47.836111111111116
DPA,780,0.21666666666666667,47.79444444444445
DPA,781,0.21694444444444444,47.85
DPA,782,0.21722222222222223,47.905555555555566
DPA,783,0.2175,47.905555555555566
DPA,784,0.21777777777777776,47.905555555555566
DPA,785,0.21805555555555556,47.905555555555566
DPA,786,0.21833333333333332,47.905555555555566
DPA,787,0.21861111111111112,47.89388888888889
DPA,788,0.21888888888888888,47.921666666666674
DPA,789,0.21916666666666668,47.921666666666674
DPA,790,0.21944444444444444,47.921666666666674
DPA,791,0.21972222222222224,47.921666666666674
DPA,792,0.22,47.977222222222224
DPA,793,0.22027777777777777,47.977222222222224
DPA,794,0.22055555555555556,47.93555555555557
DPA,795,0.22083333333333333,47.93555555555557
DPA,796,0.22111111111111112,47.911666666666676
DPA,797,0.22138888888888889,47.911666666666676
DPA,798,0.22166666666666668,47.911666666666676
DPA,799,0.22194444444444444,47.967222222222226
DPA,800,0.2222222222222222,47.967222222222226
DPA,801,0.2225,47.967222222222226
DPA,802,0.22277777777777777,47.967222222222226
DPA,803,0.22305555555555556,47.967222222222226
DPA,804,0.22333333333333333,48.02277777777778
DPA,805,0.22361111111111112,48.05055555555556
DPA,806,0.2238888888888889,48.05055555555556
DPA,807,0.22416666666666665,48.0088888888889
DPA,808,0.22444444444444445,48.025000000000006
DPA,809,0.2247222222222222,48.025000000000006
DPA,810,0.225,48.025000000000006
DPA,811,0.22527777777777777,48.08055555555556
DPA,812,0.22555555555555556,48.04944444444445
DPA,813,0.22583333333333333,48.04944444444445
DPA,814,0.22611111111111112,48.04944444444445
DPA,815,0.2263888888888889,48.04944444444445
DPA,816,0.22666666666666666,48.010000000000005
DPA,817,0.22694444444444445,48.010000000000005
DPA,818,0.22722222222222221,48.03777777777778
DPA,819,0.2275,48.03777777777778
DPA,820,0.22777777777777777,48.042777777777786
DPA,821,0.22805555555555557,48.042777777777786
DPA,822,0.22833333333333333,48.098333333333336
DPA,823,0.2286111111111111,48.15388888888889
DPA,824,0.2288888888888889,48.15388888888889
DPA,825,0.22916666666666666,48.20944444444445
DPA,826,0.22944444444444445,48.17
DPA,827,0.22972222222222222,48.17
DPA,828,0.23,48.17
DPA,829,0.23027777777777778,48.17
DPA,830,0.23055555555555557,48.12833333333334
DPA,831,0.23083333333333333,48.12833333333334
DPA,832,0.2311111111111111,48.12833333333334
DPA,833,0.2313888888888889,48.12833333333334
DPA,834,0.23166666666666666,48.12833333333334
DPA,835,0.23194444444444445,48.183888888888895
DPA,836,0.23222222222222222,48.183888888888895
DPA,837,0.2325,48.183888888888895
DPA,838,0.23277777777777778,48.239444444444445
DPA,839,0.23305555555555554,48.20611111111111
DPA,840,0.23333333333333334,48.20611111111111
DPA,841,0.2336111111111111,48.20611111111111
DPA,842,0.2338888888888889,48.20611111111111
DPA,843,0.23416666666666666,48.20611111111111
DPA,844,0.23444444444444446,48.20611111111111
DPA,845,0.23472222222222222,48.20611111111111
DPA,846,0.235,48.19666666666667
DPA,847,0.23527777777777778,48.19666666666667
DPA,848,0.23555555555555555,48.155
DPA,849,0.23583333333333334,48.155
DPA,850,0.2361111111111111,48.155
DPA,851,0.2363888888888889,48.155
DPA,852,0.23666666666666666,48.155
DPA,853,0.23694444444444446,48.155
DPA,854,0.23722222222222222,48.12166666666668
DPA,855,0.2375,48.17722222222223
DPA,856,0.23777777777777778,48.23277777777778
DPA,857,0.23805555555555555,48.2488888888889
DPA,858,0.23833333333333334,48.2488888888889
DPA,859,0.2386111111111111,48.2488888888889
DPA,860,0.2388888888888889,48.2488888888889
DPA,861,0.23916666666666667,48.262777777777785
DPA,862,0.23944444444444443,48.221111111111114
DPA,863,0.23972222222222223,48.221111111111114
DPA,864,0.24,48.221111111111114
DPA,865,0.24027777777777778,48.221111111111114
DPA,866,0.24055555555555555,48.221111111111114
DPA,867,0.24083333333333334,48.18166666666667
DPA,868,0.2411111111111111,48.21333333333334
DPA,869,0.24138888888888888,48.23166666666667
DPA,870,0.24166666666666667,48.287222222222226
DPA,871,0.24194444444444443,48.30833333333334
DPA,872,0.24222222222222223,48.30833333333334
DPA,873,0.2425,48.306111111111115
DPA,874,0.2427777777777778,48.306111111111115
DPA,875,0.24305555555555555,48.306111111111115
DPA,876,0.24333333333333335,48.36166666666667
DPA,877,0.2436111111111111,48.36166666666667
DPA,878,0.24388888888888888,48.36166666666667
DPA,879,0.24416666666666667,48.41722222222223
DPA,880,0.24444444444444444,48.41722222222223
DPA,881,0.24472222222222223,48.41055555555556
DPA,882,0.245,48.41055555555556
DPA,883,0.2452777777777778,48.46611111111112
DPA,884,0.24555555555555555,48.41055555555556
DPA,885,0.24583333333333332,48.41055555555556
DPA,886,0.2461111111111111,48.41055555555556
DPA,887,0.24638888888888888,48.41055555555556
DPA,888,0.24666666666666667,48.41055555555556
DPA,889,0.24694444444444444,48.41055555555556
DPA,890,0.24722222222222223,48.44222222222223
DPA,891,0.2475,48.44222222222223
DPA,892,0.2477777777777778,48.497777777777785
DPA,893,0.24805555555555556,48.553333333333335
DPA,894,0.24833333333333332,48.553333333333335
DPA,895,0.24861111111111112,48.553333333333335
DPA,896,0.24888888888888888,48.553333333333335
DPA,897,0.24916666666666668,48.553333333333335
DPA,898,0.24944444444444444,48.553333333333335
DPA,899,0.24972222222222223,48.553333333333335
DPA,900,0.25,48.553333333333335
DPA,901,0.25027777777777777,48.553333333333335
DPA,902,0.25055555555555553,48.553333333333335
DPA,903,0.25083333333333335,48.535000000000004
DPA,904,0.2511111111111111,48.535000000000004
DPA,905,0.2513888888888889,48.582777777777785
DPA,906,0.25166666666666665,48.582777777777785
DPA,907,0.25194444444444447,48.582777777777785
DPA,908,0.25222222222222224,48.638333333333335
DPA,909,0.2525,48.638333333333335
DPA,910,0.25277777777777777,48.638333333333335
DPA,911,0.25305555555555553,48.638333333333335
DPA,912,0.25333333333333335,48.638333333333335
DPA,913,0.2536111111111111,48.68277777777779
DPA,914,0.2538888888888889,48.68277777777779
DPA,915,0.25416666666666665,48.73833333333334
DPA,916,0.2544444444444444,48.793888888888894
DPA,917,0.25472222222222224,48.76055555555556
DPA,918,0.255,48.76055555555556
DPA,919,0.25527777777777777,48.77166666666667
DPA,920,0.25555555555555554,48.77166666666667
DPA,921,0.25583333333333336,48.827222222222225
DPA,922,0.2561111111111111,48.84555555555556
DPA,923,0.2563888888888889,48.84166666666667
DPA,924,0.25666666666666665,48.897222222222226
DPA,925,0.2569444444444444,48.897222222222226
DPA,926,0.25722222222222224,48.84166666666667
DPA,927,0.2575,48.84166666666667
DPA,928,0.2577777777777778,48.84166666666667
DPA,929,0.25805555555555554,48.897222222222226
DPA,930,0.25833333333333336,48.897222222222226
DPA,931,0.2586111111111111,48.897222222222226
DPA,932,0.2588888888888889,48.897222222222226
DPA,933,0.25916666666666666,48.897222222222226
DPA,934,0.2594444444444444,48.897222222222226
DPA,935,0.25972222222222224,48.897222222222226
DPA,936,0.26,48.95277777777778
DPA,937,0.2602777777777778,48.95277777777778
DPA,938,0.26055555555555554,48.97111111111112
DPA,939,0.2608333333333333,48.915555555555564
DPA,940,0.2611111111111111,48.915555555555564
DPA,941,0.2613888888888889,48.86000000000001
DPA,942,0.26166666666666666,48.87833333333334
DPA,943,0.2619444444444444,48.896666666666675
DPA,944,0.26222222222222225,48.896666666666675
DPA,945,0.2625,48.896666666666675
DPA,946,0.2627777777777778,48.896666666666675
DPA,947,0.26305555555555554,48.896666666666675
DPA,948,0.2633333333333333,48.896666666666675
DPA,949,0.26361111111111113,48.908333333333346
DPA,950,0.2638888888888889,48.963888888888896
DPA,951,0.26416666666666666,48.940000000000005
DPA,952,0.2644444444444444,48.92611111111112
DPA,953,0.26472222222222225,48.963333333333345
DPA,954,0.265,48.963333333333345
DPA,955,0.2652777777777778,48.97111111111112
DPA,956,0.26555555555555554,48.97111111111112
DPA,957,0.2658333333333333,48.97111111111112
DPA,958,0.26611111111111113,48.927777777777784
DPA,959,0.2663888888888889,48.927777777777784
DPA,960,0.26666666666666666,48.98333333333334
DPA,961,0.26694444444444443,48.98333333333334
DPA,962,0.26722222222222225,49.0388888888889
DPA,963,0.2675,49.0388888888889
DPA,964,0.2677777777777778,49.0388888888889
DPA,965,0.26805555555555555,49.0388888888889
DPA,966,0.2683333333333333,49.0388888888889
DPA,967,0.26861111111111113,49.0388888888889
DPA,968,0.2688888888888889,49.09444444444445
DPA,969,0.26916666666666667,49.09444444444445
DPA,970,0.26944444444444443,49.106666666666676
DPA,971,0.2697222222222222,49.106666666666676
DPA,972,0.27,49.106666666666676
DPA,973,0.2702777777777778,49.106666666666676
DPA,974,0.27055555555555555,49.106666666666676
DPA,975,0.2708333333333333,49.106666666666676
DPA,976,0.27111111111111114,49.106666666666676
DPA,977,0.2713888888888889,49.106666666666676
DPA,978,0.27166666666666667,49.162222222222226
DPA,979,0.27194444444444443,49.190000000000005
DPA,980,0.2722222222222222,49.190000000000005
DPA,981,0.2725,49.190000000000005
DPA,982,0.2727777777777778,49.24555555555556
DPA,983,0.27305555555555555,49.20833333333334
DPA,984,0.2733333333333333,49.20833333333334
DPA,985,0.27361111111111114,49.20833333333334
DPA,986,0.2738888888888889,49.20833333333334
DPA,987,0.27416666666666667,49.20833333333334
DPA,988,0.27444444444444444,49.20833333333334
DPA,989,0.2747222222222222,49.20833333333334
DPA,990,0.275,49.26388888888889
DPA,991,0.2752777777777778,49.26388888888889
DPA,992,0.27555555555555555,49.26388888888889
DPA,993,0.2758333333333333,49.305555555555564
DPA,994,0.2761111111111111,49.25666666666667
DPA,995,0.2763888888888889,49.31222222222223
DPA,996,0.27666666666666667,49.31222222222223
DPA,997,0.27694444444444444,49.31222222222223
DPA,998,0.2772222222222222,49.31222222222223
DPA,999,0.2775,49.27277777777779
DPA,1000,0.2777777777777778,49.32833333333334
DPA,1001,0.27805555555555556,49.283888888888896
DPA,1002,0.2783333333333333,49.283888888888896
DPA,1003,0.2786111111111111,49.283888888888896
DPA,1004,0.2788888888888889,49.283888888888896
DPA,1005,0.2791666666666667,49.283888888888896
DPA,1006,0.27944444444444444,49.28611111111112
DPA,1007,0.2797222222222222,49.28611111111112
DPA,1008,0.28,49.341666666666676
DPA,1009,0.2802777777777778,49.341666666666676
DPA,1010,0.28055555555555556,49.341666666666676
DPA,1011,0.2808333333333333,49.30444444444445
DPA,1012,0.2811111111111111,49.30444444444445
DPA,1013,0.2813888888888889,49.2488888888889
DPA,1014,0.2816666666666667,49.2488888888889
DPA,1015,0.28194444444444444,49.28611111111112
DPA,1016,0.2822222222222222,49.28611111111112
DPA,1017,0.2825,49.28611111111112
DPA,1018,0.2827777777777778,49.28833333333334
DPA,1019,0.28305555555555556,49.28833333333334
DPA,1020,0.2833333333333333,49.24666666666667
DPA,1021,0.2836111111111111,49.24666666666667
DPA,1022,0.2838888888888889,49.24666666666667
DPA,1023,0.2841666666666667,49.24666666666667
DPA,1024,0.28444444444444444,49.24666666666667
DPA,1025,0.2847222222222222,49.24666666666667
DPA,1026,0.285,49.30222222222223
DPA,1027,0.2852777777777778,49.30222222222223
DPA,1028,0.28555555555555556,49.30222222222223
DPA,1029,0.28583333333333333,49.30222222222223
DPA,1030,0.2861111111111111,49.30222222222223
DPA,1031,0.2863888888888889,49.30222222222223
DPA,1032,0.2866666666666667,49.30222222222223
DPA,1033,0.28694444444444445,49.30222222222223
DPA,1034,0.2872222222222222,49.30222222222223
DPA,1035,0.2875,49.296666666666674
DPA,1036,0.2877777777777778,49.35222222222223
DPA,1037,0.28805555555555556,49.31055555555556
DPA,1038,0.28833333333333333,49.31055555555556
DPA,1039,0.2886111111111111,49.31055555555556
DPA,1040,0.28888888888888886,49.36611111111112
DPA,1041,0.2891666666666667,49.36611111111112
DPA,1042,0.28944444444444445,49.36611111111112
DPA,1043,0.2897222222222222,49.324444444444445
DPA,1044,0.29,49.324444444444445
DPA,1045,0.2902777777777778,49.36166666666667
DPA,1046,0.29055555555555557,49.41722222222223
DPA,1047,0.29083333333333333,49.43333333333334
DPA,1048,0.2911111111111111,49.43333333333334
DPA,1049,0.29138888888888886,49.43333333333334
DPA,1050,0.2916666666666667,49.43333333333334
DPA,1051,0.29194444444444445,49.43333333333334
DPA,1052,0.2922222222222222,49.393888888888895
DPA,1053,0.2925,49.393888888888895
DPA,1054,0.2927777777777778,49.393888888888895
DPA,1055,0.29305555555555557,49.393888888888895
DPA,1056,0.29333333333333333,49.393888888888895
DPA,1057,0.2936111111111111,49.403333333333336
DPA,1058,0.29388888888888887,49.403333333333336
DPA,1059,0.2941666666666667,49.403333333333336
DPA,1060,0.29444444444444445,49.403333333333336
DPA,1061,0.2947222222222222,49.45888888888889
DPA,1062,0.295,49.45888888888889
DPA,1063,0.29527777777777775,49.41722222222222
DPA,1064,0.29555555555555557,49.452777777777776
DPA,1065,0.29583333333333334,49.452777777777776
DPA,1066,0.2961111111111111,49.452777777777776
DPA,1067,0.29638888888888887,49.452777777777776
DPA,1068,0.2966666666666667,49.452777777777776
DPA,1069,0.29694444444444446,49.48444444444445
DPA,1070,0.2972222222222222,49.51222222222222
DPA,1071,0.2975,49.51222222222222
DPA,1072,0.29777777777777775,49.51222222222222
DPA,1073,0.2980555555555556,49.51222222222222
DPA,1074,0.29833333333333334,49.51222222222222
DPA,1075,0.2986111111111111,49.51222222222222
DPA,1076,0.29888888888888887,49.56777777777778
DPA,1077,0.2991666666666667,49.56777777777778
DPA,1078,0.29944444444444446,49.623333333333335
DPA,1079,0.2997222222222222,49.67888888888889
DPA,1080,0.3,49.67888888888889
DPA,1081,0.30027777777777775,49.67888888888889
DPA,1082,0.3005555555555556,49.73444444444445
DPA,1083,0.30083333333333334,49.73444444444445
DPA,1084,0.3011111111111111,49.74833333333334
DPA,1085,0.3013888888888889,49.80388888888889
DPA,1086,0.3016666666666667,49.81333333333333
DPA,1087,0.30194444444444446,49.81333333333333
DPA,1088,0.3022222222222222,49.81333333333333
DPA,1089,0.3025,49.86888888888889
DPA,1090,0.30277777777777776,49.86888888888889
DPA,1091,0.3030555555555556,49.86888888888889
DPA,1092,0.30333333333333334,49.891111111111115
DPA,1093,0.3036111111111111,49.891111111111115
DPA,1094,0.3038888888888889,49.846666666666664
DPA,1095,0.30416666666666664,49.846666666666664
DPA,1096,0.30444444444444446,49.846666666666664
DPA,1097,0.3047222222222222,49.88388888888889
DPA,1098,0.305,49.88388888888889
DPA,1099,0.30527777777777776,49.88388888888889
DPA,1100,0.3055555555555556,49.93944444444445
DPA,1101,0.30583333333333335,49.93944444444445
DPA,1102,0.3061111111111111,49.93333333333334
DPA,1103,0.3063888888888889,49.93333333333334
DPA,1104,0.30666666666666664,49.94277777777778
DPA,1105,0.30694444444444446,49.94277777777778
DPA,1106,0.30722222222222223,49.94277777777778
DPA,1107,0.3075,49.909444444444446
DPA,1108,0.30777777777777776,49.964999999999996
DPA,1109,0.3080555555555556,50.02055555555556
DPA,1110,0.30833333333333335,50.04833333333334
DPA,1111,0.3086111111111111,50.10388888888889
DPA,1112,0.3088888888888889,50.10388888888889
DPA,1113,0.30916666666666665,50.10388888888889
DPA,1114,0.30944444444444447,50.10388888888889
DPA,1115,0.30972222222222223,50.09777777777777
DPA,1116,0.31,50.09777777777777
DPA,1117,0.31027777777777776,50.09777777777777
DPA,1118,0.31055555555555553,50.09777777777777
DPA,1119,0.31083333333333335,50.05333333333333
DPA,1120,0.3111111111111111,50.05333333333333
DPA,1121,0.3113888888888889,50.05333333333333
DPA,1122,0.31166666666666665,50.05333333333333
DPA,1123,0.31194444444444447,50.10888888888889
DPA,1124,0.31222222222222223,50.10888888888889
DPA,1125,0.3125,50.16444444444444
DPA,1126,0.31277777777777777,50.16444444444444
DPA,1127,0.31305555555555553,50.22
DPA,1128,0.31333333333333335,50.22
DPA,1129,0.3136111111111111,50.22
DPA,1130,0.3138888888888889,50.18055555555555
DPA,1131,0.31416666666666665,50.18055555555555
DPA,1132,0.31444444444444447,50.18055555555555
DPA,1133,0.31472222222222224,50.18055555555555
DPA,1134,0.315,50.18055555555555
DPA,1135,0.31527777777777777,50.19
DPA,1136,0.31555555555555553,50.193888888888885
DPA,1137,0.31583333333333335,50.243333333333325
DPA,1138,0.3161111111111111,50.212222222222216
DPA,1139,0.3163888888888889,50.212222222222216
DPA,1140,0.31666666666666665,50.24277777777777
DPA,1141,0.3169444444444444,50.24277777777777
DPA,1142,0.31722222222222224,50.29833333333333
DPA,1143,0.3175,50.29833333333333
DPA,1144,0.31777777777777777,50.30055555555555
DPA,1145,0.31805555555555554,50.30055555555555
DPA,1146,0.31833333333333336,50.30055555555555
DPA,1147,0.3186111111111111,50.35611111111111
DPA,1148,0.3188888888888889,50.41166666666667
DPA,1149,0.31916666666666665,50.46722222222222
DPA,1150,0.3194444444444444,50.46722222222222
DPA,1151,0.31972222222222224,50.46722222222222
DPA,1152,0.32,50.46722222222222
DPA,1153,0.3202777777777778,50.46722222222222
DPA,1154,0.32055555555555554,50.46722222222222
DPA,1155,0.32083333333333336,50.46722222222222
DPA,1156,0.3211111111111111,50.46722222222222
DPA,1157,0.3213888888888889,50.46722222222222
DPA,1158,0.32166666666666666,50.46722222222222
DPA,1159,0.3219444444444444,50.449999999999996
DPA,1160,0.32222222222222224,50.449999999999996
DPA,1161,0.3225,50.45499999999999
DPA,1162,0.3227777777777778,50.45499999999999
DPA,1163,0.32305555555555554,50.45499999999999
DPA,1164,0.3233333333333333,50.45499999999999
DPA,1165,0.3236111111111111,50.413333333333334
DPA,1166,0.3238888888888889,50.413333333333334
DPA,1167,0.32416666666666666,50.413333333333334
DPA,1168,0.3244444444444444,50.413333333333334
DPA,1169,0.32472222222222225,50.42555555555555
DPA,1170,0.325,50.42555555555555
DPA,1171,0.3252777777777778,50.42555555555555
DPA,1172,0.32555555555555554,50.42555555555555
DPA,1173,0.3258333333333333,50.42555555555555
DPA,1174,0.32611111111111113,50.42555555555555
DPA,1175,0.3263888888888889,50.42555555555555
DPA,1176,0.32666666666666666,50.48111111111111
DPA,1177,0.3269444444444444,50.49222222222222
DPA,1178,0.32722222222222225,50.49222222222222
DPA,1179,0.3275,50.50333333333332
DPA,1180,0.3277777777777778,50.50333333333332
DPA,1181,0.32805555555555554,50.5311111111111
DPA,1182,0.3283333333333333,50.5311111111111
DPA,1183,0.32861111111111113,50.58666666666666
DPA,1184,0.3288888888888889,50.58666666666666
DPA,1185,0.32916666666666666,50.58666666666666
DPA,1186,0.32944444444444443,50.544999999999995
DPA,1187,0.32972222222222225,50.544999999999995
DPA,1188,0.33,50.505555555555546
DPA,1189,0.3302777777777778,50.505555555555546
DPA,1190,0.33055555555555555,50.505555555555546
DPA,1191,0.3308333333333333,50.46388888888889
DPA,1192,0.33111111111111113,50.507777777777775
DPA,1193,0.3313888888888889,50.507777777777775
DPA,1194,0.33166666666666667,50.507777777777775
DPA,1195,0.33194444444444443,50.507777777777775
DPA,1196,0.3322222222222222,50.563333333333325
DPA,1197,0.3325,50.563333333333325
DPA,1198,0.3327777777777778,50.563333333333325
DPA,1199,0.33305555555555555,50.59111111111111
DPA,1200,0.3333333333333333,50.59111111111111
DPA,1201,0.33361111111111114,50.59111111111111
DPA,1202,0.3338888888888889,50.64666666666666
DPA,1203,0.33416666666666667,50.64666666666666
DPA,1204,0.33444444444444443,50.64666666666666
DPA,1205,0.3347222222222222,50.64666666666666
DPA,1206,0.335,50.70222222222222
DPA,1207,0.3352777777777778,50.70222222222222
DPA,1208,0.33555555555555555,50.75777777777777
DPA,1209,0.3358333333333333,50.75777777777777
DPA,1210,0.33611111111111114,50.74833333333333
DPA,1211,0.3363888888888889,50.74833333333333
DPA,1212,0.33666666666666667,50.74833333333333
DPA,1213,0.33694444444444444,50.74833333333333
DPA,1214,0.3372222222222222,50.706666666666656
DPA,1215,0.3375,50.706666666666656
DPA,1216,0.3377777777777778,50.706666666666656
DPA,1217,0.33805555555555555,50.706666666666656
DPA,1218,0.3383333333333333,50.76222222222222
DPA,1219,0.3386111111111111,50.76222222222222
DPA,1220,0.3388888888888889,50.76222222222222
DPA,1221,0.33916666666666667,50.76222222222222
DPA,1222,0.33944444444444444,50.76222222222222
DPA,1223,0.3397222222222222,50.79944444444444
DPA,1224,0.34,50.79944444444444
DPA,1225,0.3402777777777778,50.79944444444444
DPA,1226,0.34055555555555556,50.78833333333333
DPA,1227,0.3408333333333333,50.78833333333333
DPA,1228,0.3411111111111111,50.78833333333333
DPA,1229,0.3413888888888889,50.84388888888889
DPA,1230,0.3416666666666667,50.84388888888889
DPA,1231,0.34194444444444444,50.84388888888889
DPA,1232,0.3422222222222222,50.84388888888889
DPA,1233,0.3425,50.80444444444444
DPA,1234,0.3427777777777778,50.80444444444444
DPA,1235,0.34305555555555556,50.85999999999999
DPA,1236,0.3433333333333333,50.85999999999999
DPA,1237,0.3436111111111111,50.85999999999999
